Title,Source,Google Timestamp,Exact Publish Time,URL,Full Text
Heavy bombings hit Beirut as US-Israel-Iran conflict escalates,Crypto Briefing,1 day ago,2026-04-08T11:37:50+00:00,https://cryptobriefing.com/heavy-bombings-hit-beirut-as-us-israel-iran-conflict-escalates/,"Heavy bombings hit Beirut as the US-Israel-Iran conflict escalates. The Iranian regime fall by June 30 market sits at 8.5% YES, down from 12% just 24 hours ago.

Market reaction

Israel’s airstrikes targeted Hezbollah in Lebanon, while Iran retaliated by attacking the UAE’s Fujairah port and possibly other Gulf targets. Iran’s ability to launch strikes on foreign targets suggests it retains military control, which pushed the market odds down. The June 30 sub-market is 83 days from resolution, with a thin order book where only $10,002 is needed to shift odds by 5 points.

Why it matters

Trading volume reflects this bearish sentiment. The market saw $93,869 in actual USDC traded over the last 24 hours. The face value is $800,778, but the largest actual price move was a 1-point spike at 1:57 PM. The market is thin enough that individual orders can cause swings rather than any broad consensus shift.

Iran’s military activity in these strikes points to regime resilience, not imminent collapse. A YES share at 8.5¢ pays $1 if the regime falls by June 30, a 11.8x return. But that bet requires substantial regime destabilization within 83 days, which is hard to justify without major new developments.

What to watch

Signals from the IRGC or shifts in US diplomatic rhetoric could move odds quickly. CENTCOM briefings and any Assembly of Experts activity are the specific indicators to track.

API access

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran requests ceasefire amid Operation Epic Fury continuation,Crypto Briefing,1 day ago,2026-04-08T15:48:02+00:00,https://cryptobriefing.com/iran-requests-ceasefire-amid-operation-epic-fury-continuation/,"Iran’s request for a ceasefire comes as Operation Epic Fury continues. The ceasefire by April 15 market is now at 100.0% YES, up from 12% just 24 hours ago.

The April 15 sub-market surged to 100.0% YES. The April 30, May 31, and June 30 markets all sit at 100.0% YES, meaning traders expect the ceasefire to hold well beyond the initial deadline.

The Iranian regime fall by June 30 market has dropped to 8.5% YES, down from 12% a day ago. Traders are pricing in a lower probability of regime collapse now that ceasefire talks are underway.

Combined USDC volume over 24 hours hit $5,188,952, with a 24-point spike in the April 15 market overnight. The depth required to move prices five points across these markets remains substantial, which points to genuine conviction rather than thin-book noise.

Iran’s ceasefire request marks a shift from military escalation toward diplomacy. Conflicting accounts on terms remain unresolved. For traders, buying YES at 100¢ offers no upside, but those holding pre-spike positions stand to collect.

Watch for intermediary actions from Oman and Qatar, any official confirmation of terms, and statements from Trump or Rubio. These will either lock in the current pricing or reopen uncertainty in the longer-dated markets.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Explosions in Tehran boost odds of Iranian regime falling by June 30 to 14% YES,TradingView,5 days ago,,https://www.tradingview.com/news/cryptobriefing:2509c9b6a094b:0-explosions-in-tehran-boost-odds-of-iranian-regime-falling-by-june-30-to-14-yes/,"Multiple explosions were reported in Tehran by Iranian media. The market for the Iranian regime falling by June 30 is at 13.5% YES, up from 12% yesterday.

Traders reacted to the news of explosions amidst the ongoing conflict, bumping the odds slightly. With 88 days to resolution, the June 30 market saw a modest increase. The previous 7-day high was 20%, illustrating volatility as the situation unfolds.

Despite the uptick, the market remains cautious. The largest recent move was a 1-point spike at 7:21 PM yesterday. This market trades $439,688 in face value daily, though actual USDC volume is $59,602. It's no whale's playground—$195,747 would be needed to push it 5 points.

The explosions in Tehran are part of a larger pattern of escalating violence, which could destabilize the Iranian regime. However, the market suggests traders remain skeptical about a near-term regime change. At 14¢ per YES share, a bet pays $1 if the regime falls by June 30—a 7x return. For that to make sense, you'd need to believe these incidents signal significant internal destabilization or external pressure capable of toppling the leadership.

Key indicators to watch include Mojtaba Khamenei's public appearances or lack thereof, IRGC defections, and any surprise Assembly of Experts meetings. Also, keep an eye on CENTCOM's next statements regarding military operations in Iran.

Will the Iranian regime fall by June 30? — currently 13.5% YES

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran accepts two-week ceasefire as US-Iran peace odds surge,Crypto Briefing,1 day ago,2026-04-07T23:03:09+00:00,https://cryptobriefing.com/iran-accepts-two-week-ceasefire-as-us-iran-peace-odds-surge/,"Iran has accepted a two-week ceasefire proposal from Pakistan, endorsed by the new supreme leader. The market for a US-Iran ceasefire by April 7 is at 57% YES, up from 8% a week ago.

This news has impacted ceasefire markets, especially for dates beyond April 7. April 15 now sits at 70.5% YES, climbing from 14% in 24 hours. April 30 is at 72.5% YES, nearly doubling from a week ago. Traders expect a transition from a temporary halt to a longer agreement.

The Iranian regime’s stability is under scrutiny. The June 30 regime fall market shows a slight decline to 11% YES, down from 12% a day ago. The supreme leader’s approval suggests consolidating control, reducing fears of collapse.

USDC traded on the ceasefire markets was $3,739,297 over the past 24 hours, indicating robust activity. The largest price move was a 42-point spike at 10:33 PM, reflecting the market’s immediate reaction. The depth varies, with $202 needed to move the June 30 ceasefire market by 5 points.

The acceptance of the ceasefire proposal could de-escalate tensions. Buying YES shares at 57¢ offers a potential 1.75x return if hostilities cease by April 7. The challenge is predicting the regime’s and the US’s next moves. Any signs of talks extending beyond two weeks would solidify these odds.

Watch for statements from CENTCOM and movements by intermediary nations like Oman and Qatar for cues on extending the ceasefire into lasting peace.

Get prediction market intelligence as a structured API feed. Early access waitlist."
US-Israel coalition and Iran announce two-week ceasefire in Tehran,Crypto Briefing,1 day ago,2026-04-08T20:13:59+00:00,https://cryptobriefing.com/us-israel-coalition-and-iran-announce-two-week-ceasefire-in-tehran/,"A two-week ceasefire between the US-Israel coalition and Iran has been announced, halting hostilities in Tehran. The ceasefire by April 15 market is at 100% YES, up from 12% just 24 hours ago.

Market reaction

The April 15 US-Iran ceasefire market, now at 100% , has effectively resolved. Subsequent date markets (April 30 and beyond) have also reached 100% YES, indicating traders expect de-escalation to hold in the short term. The largest single move was a 24-point spike at 10:34 PM as the market priced in the ceasefire news.

The Iranian regime fall market moved in the opposite direction. Odds for the regime collapsing by June 30 dropped to 8.5% YES, down from 12% the day before. Traders appear to read the ceasefire and upcoming talks as signs the regime is stable enough to negotiate, which reduces the near-term probability of governmental collapse.

Why it matters

Combined 24-hour USDC volume across the ceasefire markets hit $5,188,952. The 24-point price surge and the order book depth behind it point to significant capital moving on this news. The ceasefire at 100¢ YES offers no remaining payout opportunity, but it shifts attention to whether the truce holds and what that means for related markets like the regime fall contract.

The ceasefire pauses airstrikes and missile exchanges but does not resolve underlying tensions or address Iran’s nuclear program.

What to watch

The April 10 talks are the next inflection point. Actions by intermediaries like Oman and Qatar, or changes in rhetoric from Trump or IRGC officials, could move sentiment on the regime fall market and any longer-dated ceasefire contracts.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Islamic Resistance in Iraq halts operations amid US-Iran ceasefire announcement,Crypto Briefing,1 day ago,2026-04-08T02:25:50+00:00,https://cryptobriefing.com/islamic-resistance-in-iraq-halts-operations-amid-us-iran-ceasefire-announcement/,"The Islamic Resistance in Iraq has halted operations for two weeks following a US-Iran ceasefire announcement. The ceasefire by April 15 market now sits at 99.6% YES, up from 14% just 24 hours ago.

The largest single move came last night: a 24-point surge from 67% to 90% in minutes. The April 15 term is fully priced for a ceasefire, a complete reversal from its prior uncertainty. The April 30 market has moved to 99.5% YES, up from 36% a week ago. Longer-dated markets through June 30 and December 31 are all at 99.6% YES, showing traders expect the ceasefire to hold.

Liquidity tells the same story: $4.54M in USDC traded in the last 24 hours. It takes $246,725 to move the April 15 market by 5 points, a sign of heavy positioning. By comparison, only $42,162 can shift the longer-term June 30 market by the same amount.

The militia pause is a concrete step toward de-escalation and suggests Iran is seriously engaged in negotiations. With President Trump and intermediaries like Oman and Qatar involved, odds are fully priced, capping the upside for YES bettors.

Meanwhile, the Iranian regime fall market has dipped to 8.5% YES, down from 12% a day ago. Traders read the ceasefire as evidence the regime is stable enough to negotiate, making collapse by June 30 less likely. At 8.5¢, a YES share would pay 11.76x if regime change occurs, but the market clearly prices this as a long shot.

Watch for shifts in rhetoric from Trump or CENTCOM. The next major signal will be comments from intermediaries or a formal announcement of extended ceasefire terms.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran warns of stronger response amid Strait of Hormuz control,Crypto Briefing,1 day ago,2026-04-08T12:48:48+00:00,https://cryptobriefing.com/iran-warns-of-stronger-response-amid-strait-of-hormuz-control/,"Iran’s armed forces warned of a stronger response amid ongoing conflict. The Iranian regime fall by June 30 market sits at 8.5% YES, down from 12% a day ago.

The warning came as a ship navigated the Strait of Hormuz with Iran’s permission, a move that signals continued control over the waterway during the conflict. The Iranian regime fall by June 30 market dropped from 12% to 8.5% YES within 24 hours. The regime’s ability to manage maritime traffic through the strait strengthens its position, at least temporarily.

The market trades daily volume of $800,778 face value, with $93,869 in actual USDC. The largest recent move was a 1-point spike. It takes $10,002 to move the odds by 5 points, which means liquidity is moderate: enough to reflect real trader sentiment but not immune to larger orders.

Iran’s warning could increase instability, but the regime’s continued control of the Strait of Hormuz complicates the picture for traders. At 8.5%, a YES share pays $1 if the regime falls by June 30, a 11.76x return. For this bet to make sense, traders need to believe escalation will produce a destabilizing event within the next 83 days.

Watch for signals of internal fracture: IRGC defections, Mojtaba Khamenei’s absence from public view, or the Assembly of Experts convening unexpectedly.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Will the Iranian regime fall by March 31? Trading Odds & Predictions,Polymarket,1 week ago,,https://polymarket.com/event/will-the-iranian-regime-fall-by-march-31,"This market will resolve to ""Yes"" if the Islamic Republic of Iran’s current ruling regime is overthrown, collapsed, or otherwise ceases to govern by March 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”. This requires a broad consensus of reporting indicating that core structures of the Islamic Republic (e.g. the office of the Supreme Leader, the Guardian Council, IRGC control under clerical authority) have been dissolved, incapacitated, or replaced by a fundamentally different governing system or otherwise lost de facto power over a majority of the population of Iran. This could occur via revolution, civil war, military coup, or voluntary abdication, but only qualifies if the Islamic Republic no longer exercises sovereign power. Routine political events such as elections, reforms, or leadership succession do not qualify. Internal coups or power shifts that preserve the Islamic Republic’s core structures also do not qualify. Only a clear break in continuity—such as a new provisional government, revolutionary council, or constitution replacing the Islamic Republic will qualify. Partial loss of territory or challenges from rebel or exile groups will not qualify unless the Islamic Republic no longer administers the majority of the Iranian population within Iran. The resolution source will be a consensus of credible reporting.

Trader consensus on Polymarket reflects 100% implied probability for ""No"" on the Iranian regime falling by March 31, 2026, driven by the absence of any verified overthrow amid intensified US-Israeli airstrikes targeting ballistic missile facilities, nuclear sites, and leadership as recently as March 29–30. US intelligence assessments confirm the government's core structures—including the Supreme Leader's office, IRGC command, and Guardian Council—remain intact despite 2025–2026 protests fueled by economic collapse and reported massacres. Suppressed uprisings, resilient proxy networks, and no mass defections have solidified trader confidence in regime continuity. Realistic shifts would require sudden IRGC mutiny, uncontainable nationwide revolt, or full-scale ground invasion, none of which materialized by the deadline.

Rules Market Context"
"Iran maintains regional influence despite military setbacks, complicating ceasefire",Crypto Briefing,1 day ago,2026-04-08T05:13:09+00:00,https://cryptobriefing.com/iran-maintains-regional-influence-despite-military-setbacks-complicating/,"Iran’s ability to maintain regional influence despite military setbacks complicates ceasefire prospects. The US-Iran ceasefire by April 15 market is at 100% YES, up from 12% just a day ago.

The April 15 ceasefire odds moved sharply, with a 24-point spike at 10:34 PM from the previous day’s 12% YES. That rapid jump points to a speculative rush, possibly driven by shifting geopolitical narratives or back-channel diplomatic efforts. Iran’s sustained asymmetric attacks signal ongoing hostilities, yet traders are pricing in near-certainty of a ceasefire. The April 30 market also sits at 100% YES, confirming broad market confidence in a ceasefire within the month.

In the Iranian regime fall market, odds for a collapse by June 30 have dropped to 8.5% YES, down from 12% a day ago. Iran’s continued ability to project power despite internal pressures points to near-term regime stability. The infrastructure for sustained resistance remains intact, and the market reflects skepticism about an imminent fall.

Face value trading volume in the ceasefire markets tops $16 million combined in daily activity, but actual USDC traded is $5.2 million. That gap underlines the speculative character of recent trades, with the largest price move (the 24-point spike) likely an overreaction to transient news.

Iran’s regional leverage and asymmetric warfare strategy, even after absorbing military blows, point to a complicated geopolitical situation. Current odds at 100% for an April 15 ceasefire may overestimate the actual probability of de-escalation. Buying YES at 100¢ offers no upside unless concrete diplomatic measures emerge, such as confirmed talks or intermediary involvement. Traders should watch for shifts in rhetoric from Trump or intermediaries like Oman and Qatar.

Watch for announcements from CENTCOM or changes in Iranian proxy activities. Any movement toward diplomatic engagement or a decrease in hostilities would provide clearer signals for market adjustments.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iran declares US-Israel defeat after ceasefire brokered by Pakistan, China",Crypto Briefing,1 day ago,2026-04-08T07:25:44+00:00,https://cryptobriefing.com/iran-declares-us-israel-defeat-after-ceasefire-brokered-by-pakistan-china/,"Iran’s National Security Council declared a U.S.-Israel defeat after Pakistan and China brokered a ceasefire. The ceasefire by April 15 market hit 100% YES, up from 12% just 24 hours ago.

Market reaction

A 24-point spike at 10:34 PM drove the move as traders reacted to the diplomatic progress. The April 30 market and later dates also sit at 100% YES, indicating traders expect the diplomatic track to hold past April 15.

Meanwhile, the Iranian regime fall by June 30 market dropped to 8.5% YES from 12% a day ago. Iran’s ability to negotiate and frame the ceasefire as a victory weakens the case for imminent regime instability.

Combined 24-hour USDC volume hit $5.19M, with $1.39M on the April 15 ceasefire alone. That level of volume reflects serious trader commitment, not scattered speculation. The largest single move, a 24-point jump, came directly on the ceasefire announcement.

Why it matters

The ceasefire is a potential de-escalation point amid continued conflict. For traders, a YES share on the regime fall market priced at 8¢ pays $1 on success, a 12.5x return. But that payout looks unlikely unless internal fractures or leadership changes emerge soon.

What to watch

The upcoming Islamabad talks are the next catalyst. Key signals: intermediary actions by Oman or Qatar, named envoys, or any legislative moves by Iran’s parliament related to the Strait of Hormuz. Any of these could move the odds.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Will the Iranian regime fall by May 31? Trading Odds & Predictions,Polymarket,1 week ago,,https://polymarket.com/event/will-the-iranian-regime-fall-by-may-31,"This market will resolve to ""Yes"" if the Islamic Republic of Iran’s current ruling regime is overthrown, collapsed, or otherwise ceases to govern by May 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”. This requires a broad consensus of reporting indicating that core structures of the Islamic Republic (e.g. the office of the Supreme Leader, the Guardian Council, IRGC control under clerical authority) have been dissolved, incapacitated, or replaced by a fundamentally different governing system or otherwise lost de facto power over a majority of the population of Iran. This could occur via revolution, civil war, military coup, or voluntary abdication, but only qualifies if the Islamic Republic no longer exercises sovereign power. Routine political events such as elections, reforms, or leadership succession do not qualify. Internal coups or power shifts that preserve the Islamic Republic’s core structures also do not qualify. Only a clear break in continuity—such as a new provisional government, revolutionary council, or constitution replacing the Islamic Republic will qualify. Partial loss of territory or challenges from rebel or exile groups will not qualify unless the Islamic Republic no longer administers the majority of the Iranian population within Iran. The resolution source will be a consensus of credible reporting.

A US-Iran two-week ceasefire agreement announced on April 7, brokered by Pakistan with negotiations set for Islamabad, underscores the Iranian regime's survival despite months of intense US-Israel airstrikes that degraded its military infrastructure, nuclear facilities, and economy since late February. Ongoing protests since December 2025 have faced severe crackdowns, internet blackouts, and pro-regime demonstrations, preventing widespread uprisings amid IRGC loyalty and historical resilience to external pressure. US and Israeli intelligence assessments confirm no conditions for imminent collapse, with sanctions persisting but leadership intact. Traders price ""No"" at 94.5% implied probability, viewing ceasefire de-escalation as barring regime fall by May 31 absent major breakdowns, leadership deaths, or mass defections.

Rules Market Context"
Tehran explosion and missile strike in Haifa raise odds of Iranian regime fall to 14%,Crypto Briefing,3 days ago,2026-04-06T00:06:58+00:00,https://cryptobriefing.com/tehran-explosion-and-missile-strike-in-haifa-raise-odds-of-iranian-regime-fall/,"A loud explosion rocked Tehran, while an Iranian missile hit a building in Haifa. Odds of the Iranian regime falling by June 30 are at 14% YES, up from 12% yesterday.

The Tehran explosion and Haifa strike highlight the conflict’s volatility. The June 30 market shows a slight uptick in odds, reflecting trader concerns over Iran’s stability. Current odds are down from 20% a week ago, showing rapid perception shifts.

Despite increased odds, the market remains cautious. The odds of a regime fall haven’t dramatically shifted, indicating traders are skeptical of the Tier 3 social media report. The largest price move was a 1-point spike at 7:21 PM, showing limited immediate impact.

The regime fall market trades a face value of $439,688 daily, with actual USDC volume at $59,602. It takes $195,733 to move the price 5 percentage points, indicating a robust market needing significant capital to influence. This liquidity shows serious trader interest, but thin sub-markets can still swing from single trades.

The explosion and missile strike add complexity to the Iranian regime’s challenges. While these events increase instability risks, they’re not definitive signals of collapse. At 14¢, a YES share pays $1 if the regime falls by June 30 — a potential 7x return. Traders need to believe in a significant internal shift or military defeat within 88 days for this bet to make sense.

Watch for IRGC command changes, appearances (or lack thereof) of Mojtaba Khamenei, or surprise movements by the Assembly of Experts. These could indicate regime instability and shift market odds significantly.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Will a new country join the Abraham Accords by June 30? Trading Odds & Predictions (Jun. 30, 2026)",Polymarket,1 week ago,,https://polymarket.com/event/will-a-new-country-join-the-abraham-accords-by-june-30,"This market will resolve to ""Yes"" if any country not already a part of the Abraham Accords formally signs a normalization agreement with Israel under the framework of the Abraham Accords by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"". A formal signing refers to an official agreement between Israel and another country that is publicly acknowledged by both governments and clearly attributed to the Abraham Accords or their continuation. Such a signing will qualify regardless of whether a country had an established diplomatic relationship with Israel predating this event; their becoming a signatory of the Abraham Accords qualifies as normalizing relations under the framework of that agreement. For the purposes of this market, Somaliland will count as a country. Countries already part of the Abraham Accords as of June 26, 2025—including the United Arab Emirates, Bahrain, Morocco, and Sudan—will not count. The resolution source will be official government statements, however a consensus for credible reporting may also be used.

Trader consensus prices ""No"" at 75% for a new country joining the Abraham Accords by June 30, driven by stalled diplomatic momentum since Kazakhstan's formal accession in November 2025, the first expansion beyond original Arab signatories UAE, Bahrain, Sudan, and Morocco. Regional escalations, including U.S.-Israel airstrikes on Iran in late March 2026, have heightened security concerns without catalyzing breakthroughs, while Saudi Arabia maintains preconditions tied to Palestinian statehood progress amid Gaza hostilities. No official announcements, summits, or negotiations with prospects like Syria, Oman, or Somaliland have advanced in the past month, leaving scant time for formal agreements before the deadline despite U.S. envoy pushes for broader normalization.

Rules Market Context"
Iran warns of stronger response amid Strait of Hormuz control,Crypto Briefing,1 day ago,2026-04-08T12:48:48+00:00,https://cryptobriefing.com/iran-warns-of-stronger-response-amid-strait-of-hormuz-control/,"Iran’s armed forces warned of a stronger response amid ongoing conflict. The Iranian regime fall by June 30 market sits at 8.5% YES, down from 12% a day ago.

The warning came as a ship navigated the Strait of Hormuz with Iran’s permission, a move that signals continued control over the waterway during the conflict. The Iranian regime fall by June 30 market dropped from 12% to 8.5% YES within 24 hours. The regime’s ability to manage maritime traffic through the strait strengthens its position, at least temporarily.

The market trades daily volume of $800,778 face value, with $93,869 in actual USDC. The largest recent move was a 1-point spike. It takes $10,002 to move the odds by 5 points, which means liquidity is moderate: enough to reflect real trader sentiment but not immune to larger orders.

Iran’s warning could increase instability, but the regime’s continued control of the Strait of Hormuz complicates the picture for traders. At 8.5%, a YES share pays $1 if the regime falls by June 30, a 11.76x return. For this bet to make sense, traders need to believe escalation will produce a destabilizing event within the next 83 days.

Watch for signals of internal fracture: IRGC defections, Mojtaba Khamenei’s absence from public view, or the Assembly of Experts convening unexpectedly.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran threatens Zionist embassies amid rising regime fall odds to 13.5% by June 30,Crypto Briefing,5 days ago,2026-04-04T09:24:46+00:00,https://cryptobriefing.com/iran-threatens-zionist-embassies-amid-rising-regime-fall-odds-to-135-by-june-30/,"Iran released footage of Operation True Promise 4 and threatened Zionist embassies if attacked. The odds of the Iranian regime falling by June 30 are at 13.5% YES, down from 20% a week ago.

The footage underscores Iran’s missile and drone campaign against Israel and US bases. Under Mojtaba Khamenei, these actions have stabilized regime fall odds. The market for a regime fall by June 30 increased slightly to 13.5% from 12% in the last 24 hours, indicating traders are considering Iran’s threats seriously.

The June 30 market remains the main focus, with 88 days until resolution. A 1-point increase at 7:21 PM suggests some speculation on instability, but odds show confidence in regime stability. The market trades $59,602 in USDC daily, with $195,733 needed to shift odds by five points, showing a strong order book.

The social media-sourced news hasn’t caused a major shift. Iran’s military capability in the footage suggests regime control. A YES share in the regime fall market at 14¢ pays $1 if it resolves, offering a 7x return. This bet requires belief in significant deterioration in Iran over the next 88 days.

Watch for changes in Mojtaba Khamenei’s public appearances, IRGC leadership shifts, or unexpected Assembly of Experts activity. These would impact the market.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iran maintains regional influence despite military setbacks, complicating ceasefire",Crypto Briefing,1 day ago,2026-04-08T05:13:09+00:00,https://cryptobriefing.com/iran-maintains-regional-influence-despite-military-setbacks-complicating/,"Iran’s ability to maintain regional influence despite military setbacks complicates ceasefire prospects. The US-Iran ceasefire by April 15 market is at 100% YES, up from 12% just a day ago.

The April 15 ceasefire odds moved sharply, with a 24-point spike at 10:34 PM from the previous day’s 12% YES. That rapid jump points to a speculative rush, possibly driven by shifting geopolitical narratives or back-channel diplomatic efforts. Iran’s sustained asymmetric attacks signal ongoing hostilities, yet traders are pricing in near-certainty of a ceasefire. The April 30 market also sits at 100% YES, confirming broad market confidence in a ceasefire within the month.

In the Iranian regime fall market, odds for a collapse by June 30 have dropped to 8.5% YES, down from 12% a day ago. Iran’s continued ability to project power despite internal pressures points to near-term regime stability. The infrastructure for sustained resistance remains intact, and the market reflects skepticism about an imminent fall.

Face value trading volume in the ceasefire markets tops $16 million combined in daily activity, but actual USDC traded is $5.2 million. That gap underlines the speculative character of recent trades, with the largest price move (the 24-point spike) likely an overreaction to transient news.

Iran’s regional leverage and asymmetric warfare strategy, even after absorbing military blows, point to a complicated geopolitical situation. Current odds at 100% for an April 15 ceasefire may overestimate the actual probability of de-escalation. Buying YES at 100¢ offers no upside unless concrete diplomatic measures emerge, such as confirmed talks or intermediary involvement. Traders should watch for shifts in rhetoric from Trump or intermediaries like Oman and Qatar.

Watch for announcements from CENTCOM or changes in Iranian proxy activities. Any movement toward diplomatic engagement or a decrease in hostilities would provide clearer signals for market adjustments.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iran declares US-Israel defeat after ceasefire brokered by Pakistan, China",Crypto Briefing,1 day ago,2026-04-08T07:25:44+00:00,https://cryptobriefing.com/iran-declares-us-israel-defeat-after-ceasefire-brokered-by-pakistan-china/,"Iran’s National Security Council declared a U.S.-Israel defeat after Pakistan and China brokered a ceasefire. The ceasefire by April 15 market hit 100% YES, up from 12% just 24 hours ago.

Market reaction

A 24-point spike at 10:34 PM drove the move as traders reacted to the diplomatic progress. The April 30 market and later dates also sit at 100% YES, indicating traders expect the diplomatic track to hold past April 15.

Meanwhile, the Iranian regime fall by June 30 market dropped to 8.5% YES from 12% a day ago. Iran’s ability to negotiate and frame the ceasefire as a victory weakens the case for imminent regime instability.

Combined 24-hour USDC volume hit $5.19M, with $1.39M on the April 15 ceasefire alone. That level of volume reflects serious trader commitment, not scattered speculation. The largest single move, a 24-point jump, came directly on the ceasefire announcement.

Why it matters

The ceasefire is a potential de-escalation point amid continued conflict. For traders, a YES share on the regime fall market priced at 8¢ pays $1 on success, a 12.5x return. But that payout looks unlikely unless internal fractures or leadership changes emerge soon.

What to watch

The upcoming Islamabad talks are the next catalyst. Key signals: intermediary actions by Oman or Qatar, named envoys, or any legislative moves by Iran’s parliament related to the Strait of Hormuz. Any of these could move the odds.

Get prediction market intelligence as a structured API feed. Early access waitlist."
How many different countries will Israel strike in 2026? Trading Odds & Predictions,Polymarket,3 days ago,,https://polymarket.com/event/how-many-different-countries-will-israel-strike-in-2026?via=9xjZw62&utm_source=polysimulator&utm_medium=app&utm_campaign=referral&utm_content=market_header,"This market will resolve according to the total number of different countries' soil that Israel initiates a drone, missile, or air strike between January 1, 2026, 12:00 AM ET and December 31, 2026, 11:59 PM ET. Strikes on embassies or consulates will count towards the country the embassy or consulate is located in, not towards the country they represent. Strikes within the territory controlled by Israel as of December 31, 2025, 11:59 PM ET, as well as strikes within the West Bank or the Gaza Strip, will not be counted towards this market's resolution. For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones, or missiles (including cruise or ballistic missiles) launched by Israeli military forces that impact another country's ground territory that is officially acknowledged by the Israeli government or a consensus of credible reporting. Missiles or drones that are intercepted and surface-to-air missile strikes will not count towards the resolution of this market, regardless of whether they land on another country's territory or cause damage. Actions such as artillery fire, small arms fire, FPV or ATGM strikes directly, ground incursions, naval shelling, cyberattacks, or other operations conducted by Israeli ground operatives will not qualify. The resolution source will be a consensus of credible reporting.

Israeli airstrikes across Lebanon on April 9, including over 100 in a 10-minute barrage killing more than 250, underscore ongoing multi-front military actions despite a fragile U.S.-Iran ceasefire that traders view as excluding Hezbollah proxies. This follows U.S.-Israel strikes on over 3,400 Iranian targets since late February, alongside persistent operations in Gaza, Syria, and Yemen targeting Hamas, Iranian assets, and Houthis. Trader consensus clusters tightly around 4 (28%) or 5 (28%) countries struck by year-end, reflecting early-year escalation across these core adversaries but uncertainty over ceasefire enforcement, potential de-escalation talks with Lebanon, or proxy attacks prompting a sixth front like Iraq. Further Iranian retaliation or diplomatic breakdowns could widen the tally.

Rules Market Context"
Iran’s IRGC missile launch failure raises regime fall odds to 14% by June 30,Crypto Briefing,6 days ago,2026-04-03T17:38:48+00:00,https://cryptobriefing.com/irans-irgc-missile-launch-failure-raises-regime-fall-odds-to-14-by-june-30/,"Iran’s IRGC faced another setback with a missile launch failure in western Tehran, highlighting the degradation of its military capabilities. The odds of the Iranian regime falling by June 30 have risen to 14% YES, up from 12% a day ago.

The June 30 market now stands at 14% YES, reflecting a slight increase. Although down from 20% a week ago, operational failures and reduced missile launches keep traders engaged. At 13.5% YES, the market suggests potential regime instability with 88 days left until resolution.

Trading volume hit $59,114 in USDC over the past 24 hours, with $185,529 needed to shift odds by 5 points. This robust market depth shows traders are weighing Iran’s military struggles carefully. The largest price move—a 1-point spike at 7:21 PM—indicates a measured response to the news.

The missile program’s failures point to ongoing challenges for the Iranian regime. Military setbacks could lead to internal fractures or a leadership crisis. However, without clear signals like mass protests or IRGC defections, the market remains cautious. At 14¢, a YES share pays $1 if the regime falls by June 30—a 7.1x return. Betting here requires belief in imminent regime destabilization.

Watch for actions from the IRGC Supreme Council or unexpected Assembly of Experts meetings. Signs of internal dissent or confirmation of military failures could shift the market.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Explosions in Tehran raise odds of regime change to 14% by June 30,Crypto Briefing,5 days ago,2026-04-04T04:10:35+00:00,https://cryptobriefing.com/explosions-in-tehran-raise-odds-of-regime-change-to-14-by-june-30/,"Multiple explosions rocked Tehran today, according to Iranian media. The odds of the Iranian regime falling by June 30 now sit at 14% YES, up from 12% just 24 hours ago.

The Tehran blasts are the latest escalation in the ongoing 2026 Iran war, marked by US-Israeli joint airstrikes and Iran’s retaliatory measures. Despite a 7-day decline from 20%, today’s rise reflects increased tensions and potential destabilization in Iran’s capital. This volatility suggests traders are revisiting the probability of regime change amidst continuous military pressure and urban strikes.

Despite the modest 2-point rise, the market remains relatively thick, with $195,733 required to shift the odds by 5 percentage points. This indicates a fair level of conviction from traders about the current pricing. The largest single move in the past day was a 1-point spike at 7:21 PM, suggesting measured, rather than frantic, shifts in sentiment.

The explosions underscore the precariousness of the Iranian regime’s hold on power after the assassination of Supreme Leader Khamenei. While the probability of regime change remains low, the ongoing military and civil unrest could alter that calculus. A YES share at 14¢ pays $1 if the regime falls by June 30 — a roughly 7x return. For that bet to be attractive, you’d need to believe the regime’s grip will weaken significantly in the next 88 days.

Keep an eye on any significant IRGC fractures, unexpected Assembly of Experts convening, or absence of Mojtaba Khamenei from public view. These signals could indicate regime instability and move the market further.

Get prediction market intelligence as a structured API feed. Early access waitlist."
